time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-01-19T12:46:28.662Z,63.0067,-150.6127,111.9,1.7,ml,,,,0.26,ak,ak15102387,2017-01-19T12:53:30.143Z,"80km NNW of Talkeetna, Alaska",earthquake,,1.2,,,automatic,ak,ak
2017-01-19T12:43:20.519Z,39.0427,-118.8111,5.7,2.5,ml,16,57.5,0.339,0.1094,nn,nn00574638,2017-01-19T16:00:46.862Z,"31km ENE of Yerington, Nevada",earthquake,,1.6,0.24,11,reviewed,nn,nn
2017-01-19T12:28:45.436Z,63.0741,-151.5475,9.8,1.5,ml,,,,0.39,ak,ak15102384,2017-01-19T12:44:09.788Z,"111km NW of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-01-19T12:01:51.480Z,-30.8353,-71.5487,35.23,5,mb,,86,0.597,1.12,us,us10007u35,2017-01-19T15:46:24.040Z,"42km SW of Ovalle, Chile",earthquake,5.7,4.9,0.056,102,reviewed,us,us
2017-01-19T12:01:04.970Z,5.8807,-76.1284,66.24,4.7,mb,,79,2.072,1.2,us,us10007u36,2017-01-20T01:17:16.722Z,"11km WNW of Ciudad Bolivar, Colombia",earthquake,7.1,7.6,0.077,51,reviewed,us,us
2017-01-19T11:57:05.740Z,43.5153333,-110.3543333,4.35,2.51,ml,29,116,0.206,0.24,mb,mb80197219,2017-01-19T15:20:50.530Z,"33km E of Jackson, Wyoming",earthquake,0.51,2.47,0.165,16,reviewed,mb,mb
2017-01-19T11:51:34.450Z,32.174,-116.6546667,13.7,1.94,ml,16,150,0.1389,0.16,ci,ci37571263,2017-01-19T14:38:56.384Z,"25km ESE of Primo Tapia, B.C., MX",earthquake,0.6,0.92,0.099,25,reviewed,ci,ci
2017-01-19T11:46:24.500Z,38.4047,-118.9033,14.7,1.1,ml,5,287.92,0.348,0.0844,nn,nn00574699,2017-01-19T21:34:11.131Z,"27km WSW of Hawthorne, Nevada",earthquake,,2.2,0,1,reviewed,nn,nn
2017-01-19T11:19:12.830Z,38.8426666,-122.8271637,1.55,0.99,md,12,75,0.00767,0.03,nc,nc72753985,2017-01-19T11:54:02.477Z,"9km WNW of Cobb, California",earthquake,0.3,0.48,0.18,2,automatic,nc,nc
2017-01-19T11:09:42.376Z,38.4293,-118.8988,6.7,1.7,ml,15,86.09,0.108,0.185,nn,nn00574637,2017-01-19T19:48:59.009Z,"26km WSW of Hawthorne, Nevada",earthquake,,2.3,0.09,2,reviewed,nn,nn
2017-01-19T11:06:07.570Z,38.8095016,-122.8141632,0.98,1.7,md,21,121,0.01175,0.03,nc,nc72753975,2017-01-19T11:32:02.428Z,"6km NW of The Geysers, California",earthquake,0.23,0.37,0.09,6,automatic,nc,nc
2017-01-19T10:33:31.662Z,38.3627,-118.8975,12.8,1.3,ml,10,91.92,0.313,0.1184,nn,nn00574636,2017-01-19T19:11:47.885Z,"29km SW of Hawthorne, Nevada",earthquake,,6.6,0.1,2,reviewed,nn,nn
2017-01-19T10:15:57.980Z,-49.0448,127.5453,10,5,mb,,92,15.037,1.21,us,us10007u2v,2017-01-19T15:51:27.040Z,Western Indian-Antarctic Ridge,earthquake,13.9,1.9,0.123,24,reviewed,us,us
2017-01-19T10:05:21.370Z,19.2066669,-155.4880066,37.39,2.2,md,55,78,0.04277,0.13,hv,hv61569226,2017-01-19T10:08:50.670Z,"0km W of Pahala, Hawaii",earthquake,0.42,0.86,0.2,21,automatic,hv,hv
2017-01-19T09:58:37.930Z,19.2053337,-155.4649963,0.1,2.32,ml,47,101,0.04973,0.33,hv,hv61569221,2017-01-19T10:04:18.460Z,"1km E of Pahala, Hawaii",earthquake,0.51,0.22,0.16,7,automatic,hv,hv
2017-01-19T09:43:43.180Z,34.0273333,-116.9771667,6.96,0.96,ml,26,80,0.07441,0.2,ci,ci37571231,2017-01-19T14:39:09.995Z,"6km E of Yucaipa, CA",earthquake,0.31,0.95,0.18,26,reviewed,ci,ci
2017-01-19T09:37:21.715Z,56.7962,-152.2885,14.1,3.6,ml,,,,0.8,ak,ak15100618,2017-01-19T09:53:42.577Z,"109km S of Kodiak Station, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-01-19T09:02:56.478Z,38.2913,-118.7498,10,1,ml,5,201.78,0.197,0.0087,nn,nn00574692,2017-01-19T21:15:16.291Z,"28km SSW of Hawthorne, Nevada",earthquake,,10.8,0,1,reviewed,nn,nn
2017-01-19T09:02:15.146Z,38.278,-118.7854,9.8,1,ml,5,226.94,0.222,0.1571,nn,nn00574690,2017-01-19T21:12:07.172Z,"30km SSW of Hawthorne, Nevada",earthquake,,19,0,1,reviewed,nn,nn
2017-01-19T08:58:37.724Z,64.9703,-146.9338,2.8,1.9,ml,,,,0.68,ak,ak15100613,2017-01-19T09:18:13.525Z,"31km NE of North Pole, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-01-19T08:43:06.850Z,38.8235016,-122.7799988,1.61,1.32,md,14,95,0.01024,0.02,nc,nc72753950,2017-01-19T08:58:03.067Z,"4km W of Cobb, California",earthquake,0.35,0.37,0.08,5,automatic,nc,nc
2017-01-19T08:27:32.982Z,38.399,-118.9221,8.7,1.5,ml,10,71.44,0.354,0.1802,nn,nn00574635,2017-01-19T18:59:22.030Z,"29km WSW of Hawthorne, Nevada",earthquake,,1.7,0.04,2,reviewed,nn,nn
2017-01-19T08:24:09.290Z,37.4803352,-118.7839966,4.32,1.99,md,20,127,0.1152,0.04,nc,nc72753940,2017-01-19T08:39:04.017Z,"24km SE of Mammoth Lakes, California",earthquake,0.37,1.54,0.11,18,automatic,nc,nc
2017-01-19T07:55:20.060Z,37.0375,-112.883,15.18,1.53,ml,11,125,0.05309,0.19,uu,uu60182257,2017-01-19T19:25:06.070Z,"8km ENE of Hildale, Utah",earthquake,0.58,0.83,0.364,2,reviewed,uu,uu
2017-01-19T07:24:49.680Z,44.7458333,-110.9043333,10.85,1.52,ml,15,114,0.05724,0.15,uu,uu60182242,2017-01-19T18:52:14.530Z,"18km ENE of West Yellowstone, Montana",earthquake,0.53,0.6,0.01,2,reviewed,uu,uu
2017-01-19T07:15:28.964Z,38.4053,-118.9146,15.3,1.2,ml,6,251.06,0.357,0.1239,nn,nn00574718,2017-01-19T22:33:32.614Z,"28km WSW of Hawthorne, Nevada",earthquake,,15,0.04,2,reviewed,nn,nn
2017-01-19T06:43:40.310Z,33.9091667,-117.7848333,3.17,1.27,ml,30,77,0.02421,0.18,ci,ci37571183,2017-01-19T15:57:10.248Z,"4km NE of Yorba Linda, CA",earthquake,0.25,0.35,0.104,21,reviewed,ci,ci
2017-01-19T06:33:49.020Z,19.3871667,-155.2471667,27.765,1.67,md,44,45,0.004244,0.1,hv,hv61568921,2017-01-19T19:31:22.860Z,"4km SSW of Volcano, Hawaii",earthquake,0.38,0.59,0.122,20,reviewed,hv,hv
2017-01-19T06:29:25.227Z,60.4385,-147.1915,6.2,2.1,ml,,,,0.75,ak,ak15100030,2017-01-19T06:43:56.432Z,"79km W of Cordova, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-01-19T06:28:28.386Z,38.3955,-118.8888,14.6,1,ml,6,227.4,0.334,0.1018,nn,nn00574719,2017-01-19T22:42:46.997Z,"27km WSW of Hawthorne, Nevada",earthquake,,6.5,0.02,2,reviewed,nn,nn
2017-01-19T06:22:06.240Z,38.0248333,-118.9768333,3.7,1.52,md,14,331,0.2646,0.05,nc,nc72753925,2017-01-19T18:52:22.068Z,"30km SE of Bridgeport, California",earthquake,0.84,8.87,0.083,11,reviewed,nc,nc
2017-01-19T06:15:32.088Z,63.0295,-150.9437,127.7,3.2,ml,,,,0.45,ak,ak15100019,2017-01-19T06:37:39.380Z,"89km NNW of Talkeetna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-01-19T05:57:52.265Z,38.3904,-118.911,9.7,1.2,ml,9,124.5,0.343,0.1134,nn,nn00574717,2017-01-19T22:30:24.995Z,"29km WSW of Hawthorne, Nevada",earthquake,,8.2,0.15,2,reviewed,nn,nn
2017-01-19T05:51:58.357Z,63.5168,-150.8621,12.7,1.6,ml,,,,0.7,ak,ak15099441,2017-01-19T05:58:27.067Z,"96km W of Cantwell, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-01-19T05:35:52.924Z,39.0438,-118.81,4.8,1.3,ml,7,131.93,0.34,0.1151,nn,nn00574715,2017-01-19T22:27:15.602Z,"31km ENE of Yerington, Nevada",earthquake,,9.4,0,1,reviewed,nn,nn
2017-01-19T05:23:23.726Z,58.1884,-136.7194,13.3,2.3,ml,,,,0.4,ak,ak15099440,2017-01-19T05:32:49.916Z,"62km WSW of Gustavus, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-01-19T03:42:23.970Z,21.6263,120.0873,38.12,4.6,mb,,109,1.5,0.91,us,us10007u1j,2017-01-19T04:00:32.040Z,"79km WSW of Hengchun, Taiwan",earthquake,7.2,8.5,0.192,8,reviewed,us,us
2017-01-19T03:33:07.931Z,62.9033,-149.6366,70.6,2,ml,,,,0.55,ak,ak15098280,2017-01-19T03:38:08.406Z,"64km SSW of Cantwell, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-01-19T02:53:28.320Z,38.8041649,-122.7411652,1.45,1.33,md,6,117,0.02118,0.01,nc,nc72753910,2017-01-19T03:37:02.186Z,"2km SW of Cobb, California",earthquake,0.67,1.12,0.08,3,automatic,nc,nc
2017-01-19T02:36:31.347Z,38.3469,-118.9024,7,1.2,ml,12,68.5,0.299,0.1548,nn,nn00574697,2017-01-19T21:34:08.551Z,"30km ENE of Bridgeport, California",earthquake,,2.8,0.3,3,reviewed,nn,nn
2017-01-19T02:36:20.030Z,34.3763333,-116.472,1.98,1.27,ml,17,85,0.1124,0.22,ci,ci37570991,2017-01-19T14:39:49.942Z,"29km N of Yucca Valley, CA",earthquake,0.41,0.63,0.119,26,reviewed,ci,ci
2017-01-19T02:36:06.184Z,38.3812,-118.8969,14,1.3,ml,11,131.53,0.334,0.1409,nn,nn00574691,2017-01-19T21:24:41.944Z,"28km SW of Hawthorne, Nevada",earthquake,,7.6,0.22,3,reviewed,nn,nn
2017-01-19T02:23:53.594Z,61.7873,-150.7993,66.2,2,ml,,,,0.66,ak,ak15098272,2017-01-19T02:34:51.317Z,"40km W of Willow, Alaska",earthquake,,1.3,,,automatic,ak,ak
2017-01-19T01:59:13.800Z,18.239,-65.1524,8,2.9,Md,4,309.6,0.14013718,0.07,pr,pr17019001,2017-01-19T04:19:07.936Z,"17km ESE of Culebra, Puerto Rico",earthquake,0.7,0.8,0,3,reviewed,pr,pr
2017-01-19T01:47:47.000Z,19.0358,-64.5047,35,2.8,Md,3,349.2,1.03306258,0.23,pr,pr17019000,2017-01-19T09:50:31.821Z,"69km N of Road Town, British Virgin Islands",earthquake,6.6,17.6,0,2,reviewed,pr,pr
2017-01-19T01:38:24.900Z,19.3671665,-155.2733307,0.07,1.79,ml,10,305,0.02083,0.24,hv,hv61568566,2017-01-19T01:44:04.200Z,"7km SSW of Volcano, Hawaii",earthquake,0.52,0.81,0.15,3,automatic,hv,hv
2017-01-19T01:33:55.550Z,37.4888333,-118.8195,0.39,1.03,md,18,177,0.1013,0.05,nc,nc72753890,2017-01-19T17:28:02.242Z,"22km SE of Mammoth Lakes, California",earthquake,0.58,2.83,0.088,13,reviewed,nc,nc
2017-01-19T01:30:45.353Z,64.4072,-149.5588,19.1,1.3,ml,,,,1.52,ak,ak15097696,2017-01-19T01:40:03.050Z,"28km SW of North Nenana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-01-19T01:21:10.690Z,33.3381667,-116.3646667,9.28,1.09,ml,32,107,0.08247,0.21,ci,ci37570959,2017-01-19T14:40:06.284Z,"9km N of Borrego Springs, CA",earthquake,0.36,0.74,0.17,27,reviewed,ci,ci
2017-01-19T00:55:09.159Z,63.0455,-150.6649,108,1.4,ml,,,,0.23,ak,ak15097690,2017-01-19T01:04:14.959Z,"85km NNW of Talkeetna, Alaska",earthquake,,1.3,,,automatic,ak,ak
2017-01-19T00:51:48.461Z,63.7142,-149.3782,96.2,1.5,ml,,,,0.94,ak,ak15097689,2017-01-19T00:57:58.072Z,"25km SW of Healy, Alaska",earthquake,,1,,,automatic,ak,ak
2017-01-19T00:41:27.880Z,40.3603325,-124.44133,21.45,3.02,ml,10,267,0.126,0.14,nc,nc72753880,2017-01-19T20:11:38.796Z,"28km SSW of Ferndale, California",earthquake,2.92,0.85,0.118,6,automatic,nc,nc
2017-01-19T00:37:26.547Z,38.3608,-118.9101,8.8,1.2,ml,11,113.85,0.315,0.138,nn,nn00574685,2017-01-19T21:02:49.297Z,"30km SW of Hawthorne, Nevada",earthquake,,7.1,0.07,2,reviewed,nn,nn
2017-01-19T00:33:08.300Z,36.0048333,-117.5573333,2.71,1.19,ml,21,57,0.07669,0.15,ci,ci37570943,2017-01-19T15:31:03.678Z,"30km NNW of Searles Valley, CA",earthquake,0.21,0.46,0.165,13,reviewed,ci,ci
2017-01-19T00:28:38.594Z,64.9987,-147.3349,1.5,1.9,ml,,,,0.41,ak,ak15097114,2017-01-19T00:51:10.577Z,"24km NNE of Badger, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-01-19T00:07:26.157Z,64.1692,-150.049,22.2,1.4,ml,,,,0.34,ak,ak15097089,2017-01-19T00:15:34.142Z,"63km NW of Healy, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-01-19T00:04:32.120Z,37.4815,-118.781,4.82,1.45,md,17,172,0.1149,0.04,nc,nc72753870,2017-01-19T17:17:02.221Z,"25km SE of Mammoth Lakes, California",earthquake,0.47,1.54,0.25,14,reviewed,nc,nc
2017-01-19T00:04:04.336Z,60.926,-147.6731,20,1.6,ml,,,,0.47,ak,ak15097088,2017-01-19T00:15:33.899Z,"57km ENE of Whittier, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-01-19T00:03:34.510Z,19.3956667,-155.2326667,28.641,1.68,md,41,110,0.02029,0.11,hv,hv61568526,2017-01-20T02:33:08.450Z,"3km S of Volcano, Hawaii",earthquake,0.53,0.69,0.187,17,reviewed,hv,hv
2017-01-18T23:27:05.100Z,64.8343,-149.011,22.6,1.8,ml,,,,0.32,ak,ak15097082,2017-01-18T23:44:33.382Z,"28km N of North Nenana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-01-18T23:17:58.000Z,4.247,126.9168,10,4.6,mb,,113,3.481,0.7,us,us10007u0w,2017-01-18T23:38:31.040Z,"205km SE of Sarangani, Philippines",earthquake,7.7,1.9,0.101,29,reviewed,us,us
2017-01-18T23:11:32.847Z,62.3818,-149.2634,34.6,1.7,ml,,,,0.92,ak,ak15097079,2017-01-18T23:22:59.090Z,"39km NE of Y, Alaska",earthquake,,2.2,,,automatic,ak,ak
2017-01-18T23:09:19.210Z,45.9363333,-122.408,9.68,1.62,ml,19,99,0.008769,0.17,uw,uw61229377,2017-01-19T18:30:01.630Z,"4km NE of Amboy, Washington",earthquake,0.38,0.65,0.074,15,reviewed,uw,uw
2017-01-18T22:59:14.646Z,38.4767,-118.3512,7.1,1.9,ml,12,53.57,0.043,0.1674,nn,nn00574607,2017-01-18T23:29:51.722Z,"24km ESE of Hawthorne, Nevada",earthquake,,2,0.26,4,reviewed,nn,nn
2017-01-18T22:45:53.190Z,33.2683333,-116.818,14.57,1.92,ml,71,60,0.05921,0.18,ci,ci37570919,2017-01-19T15:24:18.880Z,"6km WNW of Lake Henshaw, CA",earthquake,0.16,0.33,0.18,61,reviewed,ci,ci
2017-01-18T22:31:25.340Z,19.4091,-61.7555,25.5,4.3,mb,,186,1.731,0.73,us,us10007u0p,2017-01-18T22:56:51.040Z,"188km NE of Stoney Ground, Anguilla",earthquake,8.4,6.5,0.177,9,reviewed,us,us
2017-01-18T22:17:05.840Z,49.3973333,-120.4915,-0.51,1.94,ml,8,239,0.5712,0.36,uw,uw61229367,2017-01-18T22:45:00.140Z,"6km SSE of Princeton, Canada",explosion,2.09,31.61,0.162,8,reviewed,uw,uw
2017-01-18T22:04:29.598Z,64.9445,-149.0491,20.7,1.8,ml,,,,0.5,ak,ak15096510,2017-01-18T22:15:28.698Z,"40km N of North Nenana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-01-18T21:48:22.350Z,19.6054,10.6599,10,4.7,mb,,68,19.815,0.78,us,us10007u0v,2017-01-19T01:42:25.040Z,"232km SW of Djado, Niger",earthquake,7.3,1.9,0.091,36,reviewed,us,us
2017-01-18T21:15:34.190Z,21.5905,-157.4771667,15.008,2.68,ml,6,208,0.3299,0.15,hv,hv61568346,2017-01-19T18:52:53.510Z,"32km ENE of Kaneohe Station, Hawaii",earthquake,1.88,5.49,0.036,2,reviewed,hv,hv
2017-01-18T20:49:26.866Z,62.0026,-150.8963,14.6,1.4,ml,,,,0.39,ak,ak15095943,2017-01-18T21:01:16.965Z,"53km WNW of Willow, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-01-18T20:42:07.350Z,38.8101654,-122.8046646,2.26,2.28,md,6,159,0.01387,0.03,nc,nc72753830,2017-01-18T21:12:02.883Z,"5km NW of The Geysers, California",earthquake,0.78,1.15,1.35,2,automatic,nc,nc
2017-01-18T20:37:43.170Z,36.0333328,-120.5968323,4.32,1.51,md,15,169,0.0533,0.01,nc,nc72753825,2017-01-18T21:12:02.523Z,"24km WSW of Coalinga, California",earthquake,0.44,0.64,0.39,11,automatic,nc,nc
2017-01-18T20:33:03.550Z,32.771,-116.885,-0.22,1.13,ml,25,49,0.05988,0.24,ci,ci37570823,2017-01-19T15:13:22.827Z,"5km ENE of Rancho San Diego, CA",quarry blast,0.36,31.61,0.258,7,reviewed,ci,ci
2017-01-18T20:17:42.815Z,62.5233,-151.4909,0,1.8,ml,,,,0.54,ak,ak15095938,2017-01-18T20:31:52.022Z,"74km WNW of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-01-18T20:16:53.730Z,34.046,-117.361,-0.41,0.99,ml,28,52,0.05372,0.24,ci,ci37570815,2017-01-19T15:04:18.280Z,"4km SE of Bloomington, CA",quarry blast,0.41,31.61,0.102,11,reviewed,ci,ci
2017-01-18T20:14:23.026Z,61.0428,-146.3011,10.6,2.2,ml,,,,0.7,ak,ak15095933,2017-01-18T20:25:40.654Z,"10km SSE of Valdez, Alaska",earthquake,,0.1,,,automatic,ak,ak
2017-01-18T20:05:18.290Z,46.0083333,-112.4795,-2,1,md,5,156,0.187,0.11,mb,mb80197179,2017-01-18T20:38:25.570Z,"4km E of Butte, Montana",quarry blast,0.94,31.61,0.37,5,reviewed,mb,mb
2017-01-18T19:24:17.470Z,34.4631667,-117.9695,9.35,1.17,ml,21,63,0.01836,0.1,ci,ci37570775,2017-01-19T15:00:32.240Z,"7km SSE of Littlerock, CA",earthquake,0.18,0.29,0.124,16,reviewed,ci,ci
2017-01-18T19:23:02.600Z,35.0473333,-118.3248333,-1.01,1.35,ml,23,62,0.05824,0.16,ci,ci37570767,2017-01-19T02:42:46.718Z,"14km W of Mojave, CA",quarry blast,0.29,31.61,0.167,26,reviewed,ci,ci
2017-01-18T19:20:06.670Z,38.8180008,-122.7996674,0.22,1.1,md,9,142,0.009752,0.05,nc,nc72753810,2017-01-18T20:25:04.410Z,"5km NW of The Geysers, California",earthquake,0.59,0.5,0.23,2,automatic,nc,nc
2017-01-18T19:18:39.200Z,17.8859,-65.8874,7,2.7,Md,6,230.4,0.22188388,0.12,pr,pr17018002,2017-01-19T04:17:22.276Z,"12km S of Emajagua, Puerto Rico",earthquake,0.7,1,0,6,reviewed,pr,pr
2017-01-18T18:57:05.594Z,61.4235,-152.2761,7.9,1.9,ml,,,,0.56,ak,ak15094868,2017-01-18T19:18:35.527Z,"97km NNW of Nikiski, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-01-18T18:24:09.189Z,38.2673,-118.8048,4.7,1.2,ml,11,135.85,0.205,0.2097,nn,nn00574587,2017-01-18T18:38:18.347Z,"32km SSW of Hawthorne, Nevada",earthquake,,2.7,0.3,4,reviewed,nn,nn
2017-01-18T18:21:43.425Z,64.3486,-149.7879,18.8,1.2,ml,,,,0.47,ak,ak15094815,2017-01-18T18:28:08.946Z,"41km SW of North Nenana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-01-18T18:09:19.270Z,37.158,-112.7943333,9.13,1.58,md,5,137,0.1429,0.07,uu,uu60182157,2017-01-18T22:04:05.250Z,"23km NE of Hildale, Utah",earthquake,0.45,1.65,0.088,3,reviewed,uu,uu
2017-01-18T18:07:24.625Z,38.2794,-118.8168,8.1,1,ml,7,195.57,0.218,0.1692,nn,nn00574629,2017-01-19T01:33:15.769Z,"31km SSW of Hawthorne, Nevada",earthquake,,16.4,0.38,3,reviewed,nn,nn
2017-01-18T17:56:08.950Z,34.3161667,-116.4433333,7.91,1.36,ml,28,88,0.05601,0.19,ci,ci37570687,2017-01-18T18:07:15.510Z,"22km N of Yucca Valley, CA",earthquake,0.31,0.74,0.194,27,reviewed,ci,ci
2017-01-18T17:44:24.400Z,33.1713333,-116.3561667,13.21,1.25,ml,22,115,0.1093,0.13,ci,ci37570679,2017-01-18T20:48:57.865Z,"10km S of Borrego Springs, CA",earthquake,0.35,0.92,0.057,14,reviewed,ci,ci
2017-01-18T17:44:08.290Z,33.1781667,-116.364,11.7,1.16,ml,29,65,0.09338,0.23,ci,ci37570671,2017-01-18T18:02:26.746Z,"9km S of Borrego Springs, CA",earthquake,0.35,1.06,0.127,26,reviewed,ci,ci
2017-01-18T17:29:34.980Z,34.4456667,-117.9195,10.1,1.53,ml,28,44,0.02986,0.19,ci,ci37570639,2017-01-18T18:07:25.680Z,"7km S of Pearblossum, CA",earthquake,0.28,0.46,0.189,28,reviewed,ci,ci
2017-01-18T17:28:11.290Z,37.6735001,-118.940834,-0.19,1.64,md,21,88,0.007493,0.04,nc,nc72753785,2017-01-18T17:57:03.008Z,"3km NE of Mammoth Lakes, California",earthquake,0.26,0.33,0.27,18,automatic,nc,nc
2017-01-18T17:08:12.880Z,37.6736679,-118.9421692,-0.26,1.57,md,16,116,0.007846,0.03,nc,nc72753780,2017-01-18T17:22:02.966Z,"3km NE of Mammoth Lakes, California",earthquake,0.22,0.24,0.29,14,automatic,nc,nc
2017-01-18T17:06:38.050Z,37.1523333,-112.7945,4.42,1.55,md,7,79,0.1373,0.21,uu,uu60182152,2017-01-19T20:26:48.690Z,"22km NE of Hildale, Utah",earthquake,0.64,6.08,0.354,4,reviewed,uu,uu
2017-01-18T16:45:36.750Z,34.0351667,-117.5275,8.59,0.97,ml,36,103,0.06037,0.19,ci,ci37570623,2017-01-19T17:49:52.076Z,"5km WNW of Glen Avon, CA",earthquake,0.28,0.53,0.15,17,reviewed,ci,ci
2017-01-18T16:42:58.429Z,66.9531,-148.1301,14.2,1.7,ml,,,,0.53,ak,ak15093763,2017-01-18T17:02:50.043Z,"95km ESE of Coldfoot, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-01-18T16:05:49.110Z,37.3343333,-98.0278333,3.74,2.09,ml,9,293,0.04389,0.03,ismpkansas,ismpkansas70217998,2017-01-19T02:00:22.870Z,"5km N of Harper, Kansas",earthquake,0.67,1.02,0.156,16,reviewed,ismp,ismp
2017-01-18T15:53:42.860Z,37.1194992,-121.3280029,9.43,1.99,md,6,102,0.5078,0.08,nc,nc72753775,2017-01-18T18:09:45.783Z,"24km ENE of Gilroy, California",earthquake,1.01,4.99,,1,automatic,nc,nc
2017-01-18T15:51:13.101Z,61.7104,-150.7687,41.1,1.8,ml,,,,0.46,ak,ak15093225,2017-01-18T15:58:10.050Z,"38km W of Willow, Alaska",earthquake,,2.6,,,automatic,ak,ak
2017-01-18T15:42:40.860Z,12.2295,94.9875,27.85,4.9,mb,,98,2.268,0.79,us,us10007tz3,2017-01-19T00:38:52.040Z,"251km ENE of Port Blair, India",earthquake,7.4,5.4,0.079,50,reviewed,us,us
2017-01-18T15:16:12.290Z,42.6693,13.2103,10,4.7,mb,,85,0.198,0.98,us,us10007tyz,2017-01-19T07:22:07.215Z,"8km NW of Amatrice, Italy",earthquake,5.5,1.8,0.069,63,reviewed,us,us
2017-01-18T14:55:00.560Z,44.6288333,-113.4241667,5.55,1.62,ml,12,147,0.318,0.08,mb,mb80197154,2017-01-18T15:12:58.760Z,"65km ENE of Challis, Idaho",earthquake,0.47,1.62,0.16,3,reviewed,mb,mb
2017-01-18T14:51:34.812Z,38.3591,-118.9044,5.4,1.9,ml,20,68.71,0.147,0.1384,nn,nn00574568,2017-01-18T15:43:30.599Z,"30km SW of Hawthorne, Nevada",earthquake,,3.2,0.26,13,reviewed,nn,nn
2017-01-18T14:46:54.410Z,37.4785,-118.7838333,4.5,1.09,md,17,128,0.117,0.05,nc,nc72753755,2017-01-18T21:51:03.642Z,"25km SE of Mammoth Lakes, California",earthquake,0.38,1.94,0.097,13,reviewed,nc,nc
2017-01-18T14:15:26.156Z,63.5691,-147.4223,8.8,1.4,ml,,,,0.48,ak,ak15092659,2017-01-18T14:27:11.275Z,"78km ENE of Cantwell, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-01-18T14:15:12.887Z,38.4259,-118.9038,6.9,2.7,ml,20,57.48,0.113,0.1529,nn,nn00574564,2017-01-18T22:22:57.197Z,"26km WSW of Hawthorne, Nevada",earthquake,,2.4,0.32,14,reviewed,nn,nn
2017-01-18T14:05:51.200Z,35.662,-97.4136,5,2.2,mb_lg,,100,0.08,0.26,us,us10007ty0,2017-01-19T15:05:28.300Z,"5km E of Edmond, Oklahoma",earthquake,1.2,1.9,0.154,11,reviewed,us,us
2017-01-18T13:52:07.951Z,38.4025,-118.9392,8.7,1.8,ml,15,70.81,0.147,0.1912,nn,nn00574561,2017-01-18T20:38:19.701Z,"30km WSW of Hawthorne, Nevada",earthquake,,1.3,0.4,6,reviewed,nn,nn
2017-01-18T13:51:36.400Z,32.7776,-39.644,10,4.7,mb,,117,18.87,0.8,us,us10007txx,2017-01-18T14:19:06.040Z,Northern Mid-Atlantic Ridge,earthquake,13.1,1.9,0.088,39,reviewed,us,us
2017-01-18T13:40:04.740Z,47.3735,-113.0903333,15.16,1.89,ml,19,177,0.304,0.15,mb,mb80197149,2017-01-18T15:19:47.240Z,"36km NE of Seeley Lake, Montana",earthquake,0.45,0.67,0.193,2,reviewed,mb,mb
2017-01-18T13:37:54.640Z,38.4108,-118.9256,14.2,1.3,ml,7,175.15,0.366,0.0782,nn,nn00574560,2017-01-18T20:28:54.863Z,"29km WSW of Hawthorne, Nevada",earthquake,,1.6,0,2,reviewed,nn,nn
2017-01-18T13:33:37.890Z,42.5664,13.248,6.94,5.2,mb,,54,0.122,0.56,us,us10007txl,2017-01-19T19:38:29.000Z,"4km N of Montereale, Italy",earthquake,5.4,4.1,0.058,96,reviewed,us,us
2017-01-18T13:31:42.770Z,-43.2545,-74.4172,17.98,4.7,mb,,136,0.568,0.95,us,us10007txm,2017-01-18T13:57:19.040Z,"66km WSW of Puerto Quellon, Chile",earthquake,4.3,4.7,0.11,25,reviewed,us,us
2017-01-18T13:17:22.742Z,38.4066,-118.9295,14.5,1.1,ml,9,161.64,0.363,0.1623,nn,nn00574555,2017-01-18T20:25:47.771Z,"29km WSW of Hawthorne, Nevada",earthquake,,1.7,0.17,2,reviewed,nn,nn
2017-01-18T13:14:19.110Z,47.4593333,-115.795,3.14,1.46,ml,9,181,0.528,0.1,mb,mb80197184,2017-01-18T20:30:13.780Z,"1km SSE of Mullan, Idaho",earthquake,0.5,5.45,0.123,2,reviewed,mb,mb
